label,text
34013000,sữa tắm chứa sữa d nee 200ml xanh 24 chai thùng 22512019 hàng mới 100
34013000,sữa tắm chứa sữa d nee 380ml hồng 12 chai thùng 22513029 hàng mới 100
34013000,sữa tắm chứa sữa d nee 380ml hồng 12 gói thùng 22513129 hàng mới 100
34013000,sữa tắm chứa sữa d nee 380ml xanh 12 chai thùng 22513019 hàng mới 100
34013000,sữa tắm chứa sữa d nee 380ml xanh 12 gói thùng 22513119 hàng mới 100
34013000,sữa tắm chứa sữa d nee 50ml hồng 72 chai thùng 2251002s hàng mới 100
34013000,sữa tắm chứa sữa d nee 50ml xanh 72 chai thùng 2251001s hàng mới 100
34013000,sữa tắm trẻ_em kodomo gentle 200ml 1 thùng 24 chai 200ml hàng mới 100
34013000,sữa tắm trẻ_em kodomo gentle 400ml 1 thùng 12 chai 400ml hàng mới 100
34013000,sữa tắm trẻ_em kodomo rice milk 1 000 ml 1 thùng 12 chai 1 000 ml hàng mới 100
34013000,gel rửa tay dưỡng ẩm mosaic 500ml citrus_lime amp eucalyptus_intensive
34013000,gel rửa tay dưỡng ẩm mosaic 500ml french_lavender
34013000,gel rửa tay dưỡng ẩm mosaic 500ml sweet_mandarin amp grapefruit
34013000,gel rửa tay dưỡng ẩm mosaic 500ml wild_rose amp raspberry
34013000,gel rửa tay dưỡng ẩm mosaic fruits 500ml coconut amp lime
34013000,dung_dịch rửa mặt dịu nhẹ vitamin e vitamin e gentle facial wash 100ml not số 18091 09 cbmp qld
34013000,dung_dịch rửa mặt làm sạch da seaweed seaweed purifying facial cleanser 200ml not số 18041 09 cbmp qld
34031111,chất bôi_trơn silicone tb 1855 100g tuýp
34031111,chất chống rỉ tb 1901 500g lon
34031111,chất chống rỉ tb 2720c 15l thùng
34031111,phụ_tùng máy ép nhựa dầu bôi_trơn ns1 400cc
34031111,phụ_tùng máy ép nhựa dầu bôi_trơn ns1 700cc
34031111,chế_phẩm dầu bôi_trơn fs2 7 700g hộp
34031111,chế_phẩm dầu bôi_trơn hiệu tiger 2t 200ltc 200l hàng mới 100
34031111,mỡ bôi_trơn 60gm dùng cho glissesl_ht impactor_grease code 903 004
34031111,conical grease nipple chế_phẩm dầu bôi_trơn
34031111,chế_phẩm dầu bôi_trơn dạng lỏng dùng cho cuvet để làm ổn_định nhiệt_độ 5000ml hộp code 10311855hãng sx siemens_healthcare diagnostics inc
34031111,chế_phẩm dầu bôi_trơn hivac g 100g hộp
34031111,dầu bôi_trơn bechem unopol f811 9902022204 nguyên_liệu dùng sản_xuất dây_cáp điện origin germany
34031111,dầu bôi_trơn multiraw cu mf nguyên_liệu dùng sản_xuất dây_cáp điện origin germany
34031111,dầu bôi_trơn bs 23 1kg hộp
34031111,dầu bôi_trơn max lube 2t low smoke 1chai 0 7 l 1thùng 24 chai
34031111,dầu bôi_trơn max lube 4t 10w40 1chai 0 8 l 1thùng 24 chai
34031111,dầu bôi_trơn max lube 4t 15w40 1chai 0 8 l 1thùng 24 chai
34031111,dầu bôi_trơn max lube 4t 15w50 1chai 0 8 l 1thùng 24 chai
34031111,dầu bôi_trơn max lube 4t 20w50 1chai 0 8 l 1thùng 24 chai
34031111,dầu bôi_trơn max lube 85w140 1 chai 120cc 1thùng 48 chai
34031111,dầu_máy nén khí model anderol3046 dùng để bôi_trơn máy_móc
34031111,dầu_máy nén khí model anyny138 dùng để bôi_trơn máy_móc
34031111,silicon_hòa tan trong dung_môi afcona 2038 hàng mới 100
34031111,dầu_tẩy vết bẩn băng_chuyền model za0001 1 hàng mới 100
34031111,silicon_hòa tan trong dung_môi afcona 2038 hàng f o _c hàng mới 100
34031119,dầu bôi_trơn lubricating oil
34031119,release agent for zinc 1360 nước_giải_nhiệt khuôn đúc
34031119,die slick 1204b nước_giải_nhiệt khuôn đúc
34031119,die slick 12c nước_giải_nhiệt khuôn đúc
34031119,die slick 928 nước_giải_nhiệt khuôn đúc
34031119,chế_phẩm xử_lý bề_mặt dây belt mới 100
34031119,dầu bôi_trơn dùng cho máy dệt kluber madol 115 fo supreme
34031119,dầu chống gỉ rust inhibitor
34031119,powder plunger gc 2 0 m bôi_trơn trục ép khuôn đúc
34031119,dầu_cắt máy xén chỉ 180 1 chai 480ml hàng mới 100
34031119,mỡ bôi_trơn máy công_cụ phay dập tiện … tcg 400l 123 0867 hiệu trusco
34031119,chế_phẩm dùng để xử_lí các vật_liệu dệt da_thuộc da lông hay các vật_liệu khác dạng_lỏng loại khác oiling preparations for treatment of textiles sanoil ab 102c mới 100
34031119,chế_phẩm dùng dể xử_lý các vật_liệu dệt chế_phẩm bôi_trơn loại khác sf 600
34031190,silicone rubber rbb 6670 70 base chế_phẩm chứa dầu siliocone chất bôi_trơn khuôn dùng trong sản_xuất cao_su
34031190,dầu bảo_vệ khuôn in chống gĩ của máy offset 8610a
34031190,3289 baldder_lubricants chế_phẩm chứa dầu siliocone chất bôi_trơn khuôn dùng trong sản_xuất cao_su
34031190,75 sf emulsion silicone emlsion chế_phẩm chứa dầu siliocone chất bôi_trơn khuôn dùng trong sản_xuất cao_su
34031190,phụ_tùng máy_may veneer release agent dầu vệ_sinh máy
34031190,bảng_mỡ chống ăn_mòn loại 100mmx10mtrx18rolls box
34031190,chất làm trơn bề_mặt vải sera lube m cf hàng mới 100
34031190,chất bôi_trơn dùng trong ngành nhựa baxiline
34031190,chất bôi_trơn dùng trong ngành nhựa formasil
34031190,dầu bôi_trơn xy lanh khuôn đúc b 200r 18l thùng
34031190,dầu chống gỉ bình xăng ký_hiệu ca 2050w 15kgs thùng
34031190,dầu làm mềm các loại
34031190,mỡ bôi_trơn dạng lỏng chống ăn_mòn loại 3kg can 3can box
34031190,chế_phẩm chống gỉ chống mài mòn p n dc1200 os 500ml hộp
34031190,chế_phẩm dầu dùng để xử_lý bề_mặt tôn gốc dầu_mỏ mới 100
34031190,chế_phẩm dùng để xử_lý các vật_liệu dệt da sơn 191 kg thùng dispersing_agent
34031190,chế_phẩm dùng để xử_lý vật_liệu dệt loại khác sofago ds 32
34031190,chế_phẩm dùng để xử_lý vật_liệu dệt loại khác deprep_j plus
34031190,nlsx sơn foamin 74n6 chất sử lý sơn
34031190,xiameter 0347g emulsion silicone emulsion chế_phẩm chứa dầu siliocone chất bôi_trơn khuôn dùng trong sản_xuất cao_su
34031190,chế_phẩm bôi_trơn dùng để xử_lý trong ngành dệt_nhuộm sasolwax a28
34031911,chế_phẩm chứa dầu silicone snowsilicone sf 700
34031911,dầu bôi_trơn dùng cho máy_bay aeroshell grease 22 3 kg thùng hàng mới 100
34031911,vật_tư máy_bay dầu bôi_trơn động_cơ máy_bay p n 5884
34031911,vật_tư máy_bay dầu bôi_trơn động_cơ máy_bay p n bp2380 mới 100
34031911,dầu bôi_trơn cho động_cơ máy_bay royco 363 mặt_hàng thuộc phân nhóm 98200000 hãng sx chemtura 1 hộp 1 gl 3 8 lít
34031911,dầu bôi_trơn dùng cho động_cơ máy_bay aeroshell fluid12 mặt_hàng thuộc nhóm 98200000 hãng sx shell_aviation 1 hộp 1 gl 3 8 lít mới 100
34031911,dầu bôi_trơn dùng cho động_cơ máy_bay aeroshell fluid41 mặt_hàng thuộc nhóm 98200000 hãng sx shell_aviation 1 hộp 1 gl 3 8 lít mới 100
34031912,curecoat 2p 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,curecoat 2pa 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,antirust_additive 280 chế_phẩm dầu bôi_trơn chống gỉ dạng lỏng chứa dầu silicon
34031912,chất tách khuôn chất chống dính diamondkote_w 3688d water based release agent
34031912,chất làm bôi_trơn cho cao_su dạng lỏng silicone afe0101
34031912,byk 021 hóa_chất dùng trong ngành sơn chế_phẩm chứa dầu silicon
34031912,dầu_silicone turmsilon k 1000 1lít can
34031912,dầu tách khuôn graphace txt 4đi từ silicon có chứa dầu khoáng nguồn_gốc từ dầu_mỏ 200l thùng hàng mới 100
34031912,pelicoat anphar 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,pelicoat rf 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,pelicoat rf 1 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,pelicoat s3 5 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,dung_dịch làm nguội khuôn đúc có chứa silicon c8h10 vật_tư phục_vụ sản_xuất dụng_cụ y_tế
34031912,chế_phẩm chứa dầu silicon_kf 96 10 00cs 1kg can
34031912,chế_phẩm chứa dầu silicone byk 300 dùng trong ngành sơn
34031912,chế_phẩm chứa dầu silicone loại khác decosilk rst
34031912,chế_phẩm chứa dầu silicon dạng sịt dùng để tách khuôn và máy_móc
34031912,chế_phẩm chứa dầu silicon dùng bôi_trơn ht350 450 ml mới 100
34031912,chế_phẩm chứa dầu silicon_kf 7235b 1kg can
34031912,chế_phẩm chứa dầu silicon omala s4 gx 220 1 209l
34031912,chế_phẩm chứa dầu silicone dùng trong sản_xuất mỹ_phẩm bc 2440
34031912,antirust_additive 280 chế_phẩm dầu bôi_trơn chống gỉ dạng lỏng chứa dầu silicon
34031912,hóa_chất dùng trong ngành sơn byk 024 chế_phẩm chứa dầu silicon
34031912,hóa_chất dùng trong ngành sơn byk 065 chế_phẩm chứa dầu silicon
34031912,bn spray 24 chai 420ml chế_phẩm chứa dầu silicon để chống dính khuôn
34031912,nguyên_liệu dùng trong ngành dệt chế_phẩm chứa dầu silicone kc 100r mới 100
34031912,xiameter r mem 7134 emulsion dc r 5 71 34 emulsion nguyên_liệu sx sp dầu_gội chế_phẩm chứa dầu silicon
34031912,dầu bôi_trơn chỉ may công_nghiệp dầu silicon p p oil 16 lít thùng mới 100
34031912,dầu 274 diffusion pump dùng bôi_trơn máy_móc hãng sản_xuất singsun
34031919,trim e206 chế_phẩm làm dầu bôi_trơn và làm mát trong qua trình gia_công cắt gọt kim_loại
34031919,dti c1 a cupper dsm53g chế_phẩm dầu bôi_trơn hóa_chất dùng trong ngành xi mạ
34031919,dầu bôi_trơn tumowood oil 1
34031919,dầu bôi_trơn tumowood oil 2
34031919,dầu bôi_trơn turmofluid 40b 20lít thùng
34031919,dầu bôi_trơn turmowood 2 200 lít thùng
34031919,dầu bôi_trơn loại sb 3050 hàng mới 100
34031919,dầu bôi_trơn blasocut 2000 universal
34031919,dầu bôi_trơn blasocut bc 20w
34031919,dầu bôi_trơn blb 180mm lọ vật_tư phục_vụ sx dụng_cụ y_tế
34031919,dầu bôi_trơn cho dây_chuyền sản_xuất_đĩa cd 5lít chai mới 100
34031919,dầu bôi_trơn cho động_cơ có thành_phần cơ_bản
34031919,dầu bôi_trơn cho khuôn_dập oil sunpress_s 106j 200l drum
34031919,dầu bôi_trơn dùng cho động_cơ hàm_lượng bitum
34031919,dầu bôi_trơn dùng cho máy vắt sữa bình 1 lit oil 1 qt for_lvp pums
34031919,dầu bôi_trơn khuôn sx thủy_tinh mới 100
34031919,dầu bôi_trơn multi purpose grease 2 là dầu bôi_trơn chứa trên 70 khối_lượng dầu khoáng nguồn_gốc dầu_mỏ
34031919,dầu bôi_trơn nonseize fc 162 420ml chai
34031919,dầu bôi_trơn p331 180lit thùng
34031919,dầu bôi_trơn ph 46 180lit thùng
34031919,dầu bôi_trơn sh200 50cs 1kg
34031919,dầu bôi_trơn trục_vít của máy ép nhựa dạng lỏng có chứa silicon ns160 0 5 lít hộp
34031919,dầu bôi_trơn tsg10 4kg
34031919,dầu cắt cfs 95 200 lít 1 drum dưới 70 khối_lượng là dầu_mỏ
34031919,dầu cắt làm mát tổng_hợp cpc cpc synthetic coolant thùng 200l bitum
34031919,dầu cắt yushiroken ec 85 thùng 18l hàng mới 100 hàm_lượng bitum
34031919,dầu cắt yushiroken ec85 phuy 200 l hàng mới 100 hàm_lượng bitum
34031919,dầu cắt yushiroken fge thùng 18l hàng mẫu mới 100 hàm_lượng bitum
34031919,dầu cắt yushiroken pfc 931 k phuy 200l hàng mới 100 hàm_lượng bitum
34031919,dầu cắt yushiron cut abas km 420h phuy 200l hàng mới 100 hàm_lượng bitum
34031919,dầu cắt yushiron cut ub 100 phuy 200 l hàng mới 100 hàm_lượng bitum
34031919,dầu chống gỉ 30 1 un 20l
34031919,dầu chống gỉ chốt 420ml lọ hàng mới 100
34031919,dầu chống rỉ sét rp7 150g
34031919,dầu chống rỉ sét rp7 300g
34031919,dầu gia_công cơ_khí trim comsolii e 204l thùng
34031919,dầu hộp_số xt5qmc
34031919,dầu hộp_số tự_động xe c307
34031919,dầu hộp_số escape xt5qmc
34031919,dầu hộp_số escape xt8qaw
34031919,dầu_mài grinding oil noritake cool es 20 ai hàng mới 100 hàm_lượng bitum
34031919,dầu_máy dầu_nhờn
34031919,dầu_máy dùng cho máy_khâu
34031919,dầu_nhờn 18l thùng dùng bôi_trơn máy_móc thành_phần bitium dưới 70 hàng mới 100
34031919,dầu_nhờn 18l thùng thành_phần bitium dưới 70 dùng bôi_trơn máy_móc hàng mới 100
34031919,dầu tách khuôn của máy cắt_dán hàm_lượng dầu_mỏ
34031919,phụ_tùng dùng cho xe bmw dưới 5 chỗ dầu cho hệ_thống lạnh 1cái 250ml 81 22 9 407 724 hàng mới 100
34031919,comsoliiqb x chế_phẩm làm dầu bôi_trơn và làm mát trong quá_trình gia_công cắt gọt kim_loại
34031919,mỡ bôi_trơn của máy ép nhựa lhl x100 607f3601 fs 2 0 7 kg hộp
34031919,mỡ căng dây wire stretching grease chế_phẩm bôi_trơn có nhiều công_dụng 1thùng 194kgs hàng mới 100
34031919,mỡ sáp trắng white waxen grease chế_phẩm bôi_trơn dùng để chống oxy hoá hàng mới 100
34031919,pt ô_tô dưới 10 chỗ dầu chống ăn_mòn gỉ 300ml chai
34031919,dầu xử_lý nhiệt số 99 200l thùng hàng mới 100 hãng sx sunoco
34031919,phụ_tùng dùng cho xe bmw dưới 5 chỗ dầu thắng dot4 500ml hàng mới 100
34031919,chế_phẩm bôi_trơn dùng cho máy dập lon dti c1 a cupper dsm53g
34031919,chế_phẩm bôi_trơn hd 150 tuýp 400 ml hàng mới 100
34031919,chế_phẩm bôi_trơn hd 252 tuýp 200 ml hàng mới 100
34031919,chế_phẩm bôi_trơn hd 440 with promotion_package tuýp 400ml hàng mới 100
34031919,chế_phẩm bôi_trơn hd 888 tuýp 400ml hàng mới 100
34031919,chế_phẩm bôi_trơn máy tenter spray
34031919,chế_phẩm dầu bôi_trơn sintek fl 22 sf dùng để sản_xuất dây hàn hàm_lượng dầu_mỏ dưới 70 hàng mới 100
34031919,chế_phẩm dầu bôi_trơn dùng để tưới nguội dao trong quá_trình cắt 200l drum
34031919,chế_phẩm dầu bôi_trơn chống bào_mòn 20l can
34031919,chế_phẩm dầu bôi_trơn pha với nước 18l can
34031919,7u7jm2c938aa dầu hộp_số
34031919,alphasyn hg220 20l dầu tổng_hợp dạng lỏng có chứa các loại dầu có nguồn_gốc từ dầu_mỏ hoặc dầu thu được từ khoáng bitum
34031919,nl cho nhà_máy dầu bôi_trơn dạng lỏng dùng cho máy ép thủy_lực hàng mới 100
34031919,nước chống gỉ sét long life rust_inhibitor long 2
34031919,nước chùi bóng khuôn mold_release
34031919,nước_giải_nhiệt máy_chiếu_phim 3 lít thùng
34031919,nhớt bôi_trơn nhiệt_độ caohigh temperature grease 1kg
34031919,hocut b30 dầu cắt gọt kim_loại 20 lít thùng
34031919,hocut b50s dầu cắt gọt kim_loại 20 lít thùng
34031919,holifa as 100 dầu bôi_trơn dạng lỏng
34031919,holifa as 120 oil un 3082 dầu bôi_trơn dạng lỏng
34031919,holifa ps 6n emulsion dầu bôi_trơn dạng lỏng
34031919,holifa sa 50s dầu bôi_trơn dạng lỏng
34031919,chất sáp nền chống dính rikeizai_r 945 hàng mới 100 dùng trong sản_xuất yên xe_máy
34031919,chế_phẩm bôi_trơn fine blanking oil fb 5556r
34031919,dầu bôi_trơn 1thùng 225kg
34031919,dầu bôi_trơn hàm_lượng bitum 68 bộ_phận của máy nén khí 20kg thùng hàng mới 100
34031919,dầu bôi_trơn 100ml mới 100
34031919,dầu bôi_trơn máy sản_xuất sợi dạng lỏng có nguồn_gốc từ dầu_mỏ 1000kg 1000 lit
34031919,dầu_đa chức_năng 125ml cox591105 mới 100
34031919,nl cho nhà_máy dầu dùng cho máy_in logo hàng mới 100
34031919,c115 chế_phẩm làm dầu bôi_trơn và làm mát trong quá_trình gia_công cắt gọt kim_loại
34031919,c270 chế_phẩm làm dầu bôi_trơn và làm mát trong quá_trình gia_công cắt gọt kim_loại
34031919,c270_ii chế_phẩm làm dầu bôi_trơn và làm mát trong quá_trình gia_công cắt gọt kim_loại
34031919,xt5qmc dầu hộp_số escape
34031919,zd 80 03 vr2 chế_phẩm dầu khoáng dùng bôi_trơn dùng trong ngành công_nghiệp
34031919,dầu bảo_vệ chi_tiết phanh 20kg thungg 307nguyên liệu sản_xuất phanh mới 100
34031919,dầu bôi_trơn mdc polishfluid cuting oil art 13957 10litres drum
